508,24.23,24.44,99976.94,112.84
509,24.0,24.45,99974.56,113.4
510,24.65,24.45,99972.28,113.23
511,24.22,24.45,99970.42,113.39
512,23.95,24.45,99970.42,113.39
513,24.56,24.45,99973.31,113.14
514,24.68,24.45,99968.71,113.53
515,23.89,24.45,99970.85,113.35
516,23.71,24.43,99974.80,113.2
517,24.18,24.42,99971.34,113.31
518,24.0,24.43,99973.98,113.9
519,24.12,24.43,99979.29,112.64
520,24.39,24.43,99975.73,112.94
521,24.12,24.44,99973.81,113.10
522,23.93,24.45,99976.84,112.85
523,24.17,24.45,99978.98,112.67
524,24.20,24.46,99973.3,113.17
525,24.42,24.47,99977.87,112.76
526,24.47,24.46,99972.60,113.20
527,24.68,24.47,99970.14,113.41
528,24.28,24.48,99977.77,112.77
529,24.2,24.50,99971.35,113.31
530,24.31,24.50,99976.35,112.89
531,24.8,24.51,99973.3,113.17
532,24.92,24.52,99972.43,113.22
533,24.9,24.54,99976.25,112.90
534,23.92,24.53,99976.42,112.88
535,24.10,24.53,99976.0,112.92
536,24.19,24.53,99976.42,112.88
537,24.18,24.54,99980.84,112.51
538,24.12,24.54,99979.99,112.58
539,23.94,24.53,99974.21,113.7
540,24.43,24.47,99977.2,112.83
541,24.23,24.43,99972.52,113.21
542,24.65,24.44,99982.35,112.38
543,24.22,24.45,99974.13,113.8
544,24.66,24.48,99981.33,112.47
545,24.88,24.52,99976.60,112.87
546,24.77,24.50,99969.46,113.47
547,24.84,24.50,99974.89,113.1
548,24.16,24.52,99970.68,113.37
549,24.59,24.52,99971.60,113.29
550,24.55,24.51,99978.3,112.75
551,24.53,24.53,99970.15,113.41
552,24.46,24.50,99977.60,112.78
553,24.2,24.50,99967.71,113.62
554,23.87,24.47,99971.50,113.30
555,23.82,24.45,99966.0,113.76
556,23.94,24.46,99970.32,113.40
557,24.34,24.48,99966.43,113.72
558,24.83,24.50,99959.98,114.27
559,24.97,24.51,99960.42,114.23
560,24.95,24.51,99957.21,114.50
561,24.79,24.50,99958.64,114.38
562,24.54,24.50,99962.80,114.3
563,24.21,24.51,99962.20,114.8
564,23.95,24.52,99954.92,114.69
565,24.87,24.53,99966.9,113.75
566,23.89,24.54,99957.71,114.46
567,24.11,24.57,99962.78,114.3
568,24.67,24.60,99957.64,114.46
569,23.99,24.61,99957.46,114.48
570,24.33,24.61,99954.32,114.74
571,24.83,24.59,99952.29,114.91
572,24.15,24.60,99949.51,115.15
573,24.88,24.59,99954.57,114.72
574,24.77,24.59,99958.64,114.38
575,24.94,24.57,99957.78,114.45
576,24.88,24.57,99959.67,114.29
577,24.29,24.57,99946.95,115.36
578,25.9,24.59,99956.78,114.54
579,24.11,24.56,99961.95,114.10
580,25.5,24.59,99958.64,114.38
581,24.96,24.60,99948.55,115.23
582,24.96,24.56,99948.40,115.24
583,25.0,24.55,99947.23,115.34
584,24.4,24.55,99953.57,114.81
585,24.28,24.57,99946.12,115.43
586,24.97,24.57,99944.24,115.59
587,24.50,24.60,99935.96,116.29
588,24.24,24.57,99940.60,115.90
589,24.55,24.60,99937.21,116.18
590,24.97,24.57,99939.25,116.1
591,24.25,24.57,99941.53,115.82
592,24.37,24.56,99932.23,116.60
593,24.41,24.56,99939.0,116.3
594,24.21,24.56,99938.50,116.8
595,24.37,24.56,99933.57,116.49
596,24.20,24.57,99932.4,116.62
597,24.27,24.56,99939.85,115.96
598,24.56,24.57,99924.45,117.26
599,25.12,24.56,99929.44,116.84
600,25.10,24.55,99930.98,116.71
601,24.19,24.54,99928.76,116.89
602,25.13,24.54,99933.76,116.47
603,24.37,24.54,99931.4,116.70
604,24.45,24.54,99925.70,117.15
605,24.66,24.54,99924.78,117.23
606,24.61,24.54,99925.70,117.15
607,25.29,24.55,99930.98,116.71
608,24.87,24.54,99924.35,117.27
609,24.78,24.54,99926.6,117.12
610,24.62,24.54,99929.37,116.84
611,24.56,24.54,99936.64,116.23
612,24.67,24.54,99927.16,117.3
613,24.68,24.51,99924.27,117.27
614,24.41,24.51,99927.40,117.1
615,24.84,24.54,99929.87,116.80
616,25.31,24.54,99926.23,117.11
617,24.36,24.54,99932.7,116.62
618,24.73,24.54,99923.53,117.34
619,24.97,24.52,99930.97,116.71
620,25.12,24.52,99930.54,116.74
621,25.10,24.53,99929.43,116.84
622,24.92,24.53,99919.53,117.67
623,24.82,24.53,99926.30,117.10
624,24.54,24.52,99921.49,117.51
625,24.55,24.51,99918.42,117.77
626,24.46,24.50,99920.71,117.57
627,24.53,24.50,99920.71,117.57
628,25.46,24.52,99920.56,117.59
629,24.81,24.51,99918.85,117.73
630,24.74,24.48,99919.3,117.71
631,24.56,24.50,99925.30,117.19
632,24.71,24.52,99922.31,117.44
633,25.37,24.51,99915.71,117.99
634,25.4,24.51,99916.14,117.96
635,24.89,24.51,99918.85,117.73
636,25.44,24.52,99918.25,117.78
637,24.59,24.53,99916.82,117.90
638,24.83,24.54,99918.93,117.72
639,25.42,24.54,99921.75,117.49
640,24.79,24.55,99919.71,117.66
641,25.61,24.54,99920.64,117.58
642,25.49,24.54,99923.95,117.30
643,25.26,24.55,99920.96,117.55
644,25.9,24.54,99916.65,117.91
645,24.73,24.54,99923.10,117.37
646,24.96,24.53,99913.68,118.16
647,25.23,24.54,99920.82,117.56
648,25.32,24.53,99922.24,117.44
649,24.58,24.53,99927.23,117.2
650,25.33,24.51,99919.28,117.69
651,25.53,24.53,99922.24,117.44
652,24.49,24.52,99920.96,117.55
653,24.61,24.51,99927.40,117.1
654,24.99,24.48,99925.37,117.18
655,25.33,24.53,99924.95,117.22
656,24.57,24.51,99926.5,117.12
657,24.83,24.51,99930.12,116.78
658,24.74,24.50,99927.48,117.0
659,25.1,24.51,99932.40,116.59
660,24.66,24.50,99927.48,117.0
661,25.53,24.48,99926.73,117.7
662,25.68,24.52,99934.10,116.45
663,24.93,24.53,99927.65,116.99
664,24.70,24.53,99930.79,116.72
665,25.6,24.51,99924.70,117.24
666,24.87,24.50,99931.15,116.69
667,25.2,24.53,99928.15,116.95
668,25.9,24.54,99923.10,117.37
669,24.67,24.51,99929.26,116.85
670,25.30,24.53,99927.65,116.99
671,25.38,24.54,99930.19,116.77
672,25.62,24.54,99930.62,116.74
673,25.63,24.56,99939.42,116.0
674,24.77,24.56,99934.86,116.38
675,25.73,24.59,99935.60,116.32
676,25.65,24.60,99930.44,116.75
677,25.38,24.60,99929.9,116.87
678,24.70,24.61,99933.7,116.53
679,25.25,24.61,99925.38,117.18
680,25.50,24.62,99928.41,116.92
681,25.25,24.62,99931.48,116.67
682,25.19,24.62,99929.76,116.81
683,25.48,24.62,99927.91,116.97
684,25.34,24.63,99926.45,117.9
685,25.55,24.62,99920.28,117.61
686,25.32,24.62,99926.13,117.12
687,25.22,24.61,99933.51,116.50
688,24.98,24.62,99930.19,116.77
689,25.23,24.62,99922.7,117.46
690,25.24,24.61,99924.3,117.29
691,25.19,24.62,99922.7,117.46
692,25.48,24.64,99926.81,117.6
693,25.2,24.62,99926.98,117.4
694,25.21,24.63,99930.1,116.79
695,25.0,24.64,99931.30,116.68
696,24.89,24.65,99931.19,116.69
697,25.49,24.64,99928.16,116.95
698,25.44,24.63,99928.66,116.90
699,24.96,24.64,99928.16,116.95
700,25.29,24.65,99927.98,116.96
701,25.72,24.68,99925.53,117.17
702,25.12,24.67,99926.98,117.4
703,24.74,24.68,99919.68,117.66
704,25.0,24.67,99922.92,117.39
705,24.77,24.68,99920.10,117.62
706,25.62,24.68,99921.89,117.47
707,25.94,24.68,99925.53,117.17
707,25.62,24.70,99928.91,116.88
708,25.72,24.65,99923.0,117.38
